Timestamp,moradorOuSeguranca,casaOuPredios,cidadeCasas,qntdCasas,1a5seguroCasas,1a5segurancaCasas,problemas,problemasDescricaoCasas,temCamerasCasas,camerasSuficientesCasas,moraComDependenteCasas,dependenteTransitaSoCasas,preocupadoDependenteAndarSoCasas,avisadoDependenteSoCasas,cidadePredios,qntdBlocosPredios,andaresPredios,1a5seguroPredios,1a5segurancaPredios,problemasPredios,descricaoPredios,temCamerasPredios,camerasSuficientesPredios,"MoraComDependentesPredios
distúrbios)",dependenteTansitaSoPredios,"PreocupadoDependenteAndarSoPredios
acompanhamento?",avisadoDependenteSoPredios,trabalhaCasaPredio,cidadeTrabalhaPredio,seguranca1a5trabalhaPredio,controleDeAcessoPredios,temCameraTrabalhaPredios,"CamerasSuficientesTrabalhaPredios
comuns?",problemasTrabalhaPredio,descricaoTrabalhaPredio,cidadeTrabalhaCasas,1a5segurancaTrabalhaCasas,Qual controle de acesso seu condomínio possui?,temCamerasTrabalhaCasas,camerasSuficientesCasas,problemasTrabalhaCasa,descricaoProblemaTrabalhaCasa
10/21/2024 16:39:13,Segurança,,,,,,,,,,,,,,,,,,,,,,,,,,,Trabalho em um condomínio de Prédios,,,,,,,,Belem,3,Porteiro,Sim,Não,Sim,Desvio de encomendas
10/21/2024 16:39:18,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 16:39:20,Morador,Moro em um condomínio de Casas,Arapiraca ,De 5 a 10 quadras,3,3,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:40:12,Morador,Moro em um condomínio de Casas,Juazeiro BA,Até 5 quadras,5,5,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:40:22,Morador,Moro em um condomínio de Casas,Itaquaquecetuba/SP,Até 5 quadras,3,2,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:40:29,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,40 anos,Até 6 blocos,De 3-8 andares,2,1,Sim,"Após a entrada de um morador, um outro rapaz segurou o portão e entrou sem se identificar.  Ficou observando o movimento, e logo depois saiu.",Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:40:53,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,41,Mais de 11 blocos,Até 3 andares,2,2,Não,,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:41:05,Morador,Moro em um condomínio de Casas,Arapiraca ,Mais de 10 quadras,5,4,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:41:18,Morador,Moro em um condomínio de Casas,Alagoinhas ,Mais de 10 quadras,3,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:42:17,Segurança,,,,,,,,,,,,,,,,,,,,,,,,,,,Trabalho em um condomínio de Casas,Barra dos coqueiros ,5,Porteiro,Sim,Sim,Sim,Meliante pulando o muro querendo entrar no estabelecimento ,,,,,,,
10/21/2024 16:42:36,Morador,Moro em um condomínio de Casas,Brasilia ,De 5 a 10 quadras,3,3,Sim,violência doméstica ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:43:32,Morador,Moro em um condomínio de Casas,Nazaré Bahia ,Até 5 quadras,3,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:45:05,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 16:45:23,Segurança,,,,,,,,,,,,,,,,,,,,,,,,,,,Trabalho em um condomínio de Prédios,,,,,,,,Goiânia ,1,Eletrônico,Sim,Não,Não,
10/21/2024 16:45:41,Morador,Moro em um condomínio de Casas,Maceió-Al,Até 5 quadras,4,3,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:46:14,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Cristóvão ,Até 6 blocos,De 3-8 andares,3,4,Não,,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:46:30,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Belo Horizonte ,De 6 a 11 blocos,De 3-8 andares,3,2,Sim,Roubo de itens no Hall,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 16:47:20,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Imperatriz maranhao ,Até 6 blocos,Até 3 andares,1,1,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:47:20,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,De 6 a 11 blocos,Até 3 andares,3,2,Sim,Portaria liberada entrada de pessoas sem a minha autorização. ,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 16:47:55,Morador,Moro em um condomínio de Casas,Juiz de Fora ,De 5 a 10 quadras,2,1,Sim,Invasão de Propriedade ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:48:29,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo,De 6 a 11 blocos,De 3-8 andares,3,3,Sim,Furto,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:49:20,Morador,Moro em um condomínio de Casas,36,Até 5 quadras,1,1,Sim,Pessoas qui não maram aqui,Sim,Não,Sim,Não,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:49:27,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador,Até 6 blocos,Mais de 8 andares,3,3,Sim,Carro sem autorização,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:49:40,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fafe - Braga - Portugal.,De 6 a 11 blocos,De 3-8 andares,5,5,Não,,Não,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 16:49:42,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,47,Até 6 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 16:49:44,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,46,Até 6 blocos,De 3-8 andares,3,3,Sim,"Tentaram retirar a cerca elétrica.
",Não,,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:50:10,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 16:50:27,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Bento Gonçalves/RS,Até 6 blocos,Mais de 8 andares,3,2,Sim,Furto de objetos na garagem.,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 16:50:30,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador ,Até 6 blocos,Mais de 8 andares,4,3,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 16:53:21,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,De 6 a 11 blocos,De 3-8 andares,1,3,Não,,Sim,Não,Não,Não,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 16:53:25,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife ,Até 6 blocos,De 3-8 andares,3,3,Sim,Roubo de bicicleta ,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 16:53:55,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Brasília ,De 6 a 11 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 16:55:34,Morador,Moro em um condomínio de Casas,Ouro branco,Até 5 quadras,4,4,Sim,Pessoas estranhas,Não,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:56:13,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Santa Barbara d oeste SP,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:56:23,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,RIO de janeiro ,De 6 a 11 blocos,De 3-8 andares,1,2,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:57:06,Morador,Moro em um condomínio de Casas,31,Até 5 quadras,4,4,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:57:08,Morador,Moro em um condomínio de Casas,Taquarana Alagoas ,Mais de 10 quadras,2,1,Sim,Mexeram nas coisas da minha área. Levaram uma rede,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:57:21,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,Até 6 blocos,Mais de 8 andares,1,1,Sim,Bateram insistentemente na minha porta dizendo que foram autorizados e que eu estaria aguardando.  Não autorizei nada. ,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 16:58:08,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,João Pessoa ,De 6 a 11 blocos,Mais de 8 andares,4,4,Não,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:58:27,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife,Mais de 11 blocos,Até 3 andares,1,1,Sim,Roubaram a bicicleta ,Sim,Sim,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 16:58:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Vitória/Es,Até 6 blocos,Mais de 8 andares,4,3,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 16:58:36,Morador,Moro em um condomínio de Casas,Apucarana ,Até 5 quadras,4,4,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 16:59:09,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Guarulhos ,De 6 a 11 blocos,De 3-8 andares,1,1,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 16:59:25,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Joao pessoa ,Mais de 11 blocos,Até 3 andares,3,3,Não,,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 16:59:46,Morador,Moro em um condomínio de Casas,Ceará ,Até 5 quadras,1,2,Sim,"Por ser muito próximo a um.posto de gasolina, ",Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:00:41,Morador,Moro em um condomínio de Casas,Teresina ,De 5 a 10 quadras,5,5,Não,,Sim,Sim,Sim,Não,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:01:09,Morador,Moro em um condomínio de Casas,Aracaju ,Até 5 quadras,2,2,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:01:58,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Caruaru-Pe ,Mais de 11 blocos,Até 3 andares,2,2,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:02:29,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,30,Até 6 blocos,Mais de 8 andares,5,4,Não,,Sim,Não,Não,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:03:53,Morador,Moro em um condomínio de Casas,"Gravataí, RS",Mais de 10 quadras,5,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:04:14,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo ,Até 6 blocos,De 3-8 andares,3,1,Não,,Sim,Não,Não,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:06:46,Morador,Moro em um condomínio de Casas,25,De 5 a 10 quadras,3,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:07:04,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Cristóvão ,Até 6 blocos,De 3-8 andares,4,4,Sim,"Amigos entrar sem autorização,  apenas por ser amigo. Sem a ligação da portaria",Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:07:38,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:08:54,Morador,Moro em um condomínio de Casas,Brasília ,Até 5 quadras,3,2,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:09:29,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Paulo SP ,Até 6 blocos,Mais de 8 andares,1,1,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 17:09:47,Morador,Moro em um condomínio de Casas,Barueri ,De 5 a 10 quadras,4,3,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:10:03,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Palmas TO,Até 6 blocos,De 3-8 andares,5,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:10:16,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,João Pessoa,Até 6 blocos,De 3-8 andares,4,4,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:11:10,Morador,Moro em um condomínio de Casas,Petrolina ,Até 5 quadras,3,2,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:11:43,Morador,Moro em um condomínio de Casas,Feira de santana ,Mais de 10 quadras,2,2,Sim,Roubo,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:12:41,Morador,Moro em um condomínio de Casas,Camaragibe ,De 5 a 10 quadras,3,2,Sim,Roubos,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:12:49,Morador,Moro em um condomínio de Casas,Bom jesus-PI ,Até 5 quadras,3,2,Sim,Uma pessoa entrou sem nenhuma autorização!,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:14:20,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador,Até 6 blocos,De 3-8 andares,1,2,Sim,Furto,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:14:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Horizonte ,Até 6 blocos,Até 3 andares,2,3,Sim,Deixar entrar pessoa estranha e depois falar que o morador liberou sendo mentira,Não,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:14:33,Morador,Moro em um condomínio de Casas,Maceió ,Até 5 quadras,3,1,Não,,Sim,Não,Não,,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:15:50,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Anapolis GO,Mais de 11 blocos,De 3-8 andares,5,4,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:16:14,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São paulo,Até 6 blocos,De 3-8 andares,2,2,Sim,Entrada de pessoas não autorizadas ,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:17:33,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza CEARÁ ,Até 6 blocos,De 3-8 andares,1,1,Sim,Entraram no condomínio ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:18:30,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Montes Claros ,De 6 a 11 blocos,De 3-8 andares,3,2,Não,,Não,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:18:46,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,João Pessoa - Pb,Até 6 blocos,De 3-8 andares,3,2,Não,,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:18:59,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Natal/RN,Até 6 blocos,Até 3 andares,3,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:19:00,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife,Até 6 blocos,De 3-8 andares,2,2,Sim,Bicicleta furtada,Não,,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:20:25,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Teresina PI,Mais de 11 blocos,Até 3 andares,2,1,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:20:46,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Maceió ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:23:04,Morador,Moro em um condomínio de Casas,Rio Branco - Acre.,De 5 a 10 quadras,4,4,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:23:20,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza ,De 6 a 11 blocos,Mais de 8 andares,5,5,Não,Nenhum ,Sim,Não,Não,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 17:25:38,Morador,Moro em um condomínio de Casas,São Paulo ,De 5 a 10 quadras,3,3,Sim,Deixou entrar uma pessoa não autorizada,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:26:05,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,Mais de 8 andares,4,4,Não,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:26:11,Morador,Moro em um condomínio de Casas,Rio de Janeiro ,Até 5 quadras,4,4,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:26:39,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,57 anos ,Até 6 blocos,De 3-8 andares,3,3,Sim,"Uma pessoa entrou junto comigo quando fiz o reconhecimento facial, o porteiro viu e não fez nada. É preciso ter mais controle me sentir  insegura...",Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:27:44,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Mais de 11 blocos,De 3-8 andares,3,3,Não,,Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:28:02,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Salvador Bahia ,Até 6 blocos,Até 3 andares,3,3,Sim,Tentaram roubar minha tela de proteção e o síndico não deu acesso as câmeras para saber o que tinha acontecido.,Sim,Não,Não,Não,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 17:28:35,Morador,Moro em um condomínio de Casas,União dos Palmares ,De 5 a 10 quadras,2,3,Sim,Falta de organização ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:28:44,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Fortaleza ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Não,Não,,,Sim,,,,,,,,,,,,,,,
10/21/2024 17:29:09,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Mossoró,De 6 a 11 blocos,De 3-8 andares,1,1,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:31:03,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Rio de Janeiro ,Até 6 blocos,De 3-8 andares,1,1,Sim,Pessoas estranhas e furto,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 17:31:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Campina grande - pb,Até 6 blocos,De 3-8 andares,1,1,Sim,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:31:35,Morador,Moro em um condomínio de Casas,46,Mais de 10 quadras,5,5,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:31:59,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Queimadas PB ,Até 6 blocos,Até 3 andares,2,2,Sim,O portão da garagem abria na madrugada e da janela do meu quarto eu via e ficava em desespero. ,Sim,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:33:46,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Sp ,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Não,Sim,Sim,Não,Não,,,,,,,,,,,,,,,
10/21/2024 17:34:07,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,aracaju,Até 6 blocos,Mais de 8 andares,1,1,Sim,"uma certa vez, estava voltando para o condomínio, e tinha um rapaz que estava me seguindo, isso ocorreu por vários dias, até que um único porteiro descente, avisou sobre isso, tomei providencias. ",Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 17:35:26,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife ,Até 6 blocos,Até 3 andares,2,2,Não,,Sim,Não,Sim,Sim,Sim,Não,,,,,,,,,,,,,,,
10/21/2024 17:35:29,Morador,Moro em um condomínio de Casas,Aracaju,Até 5 quadras,5,5,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:36:04,Morador,Moro em um condomínio de Casas,Porto Velho Rondônia ,Mais de 10 quadras,5,4,Sim,Tentaram assaltar o condomínio uns vagabundos ,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:36:31,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,Até 3 andares,2,1,Não,,Não,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:36:47,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Recife ,Mais de 11 blocos,De 3-8 andares,4,4,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 17:38:54,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Vitória ES,Até 6 blocos,Mais de 8 andares,5,5,Não,,Sim,Sim,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,
10/21/2024 17:39:11,Morador,Moro em um condomínio de Casas,Brumadinho MG,De 5 a 10 quadras,4,4,Não,,Sim,Não,Sim,Sim,Não,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:39:34,Morador,Moro em um condomínio de Casas,Araguaína ,De 5 a 10 quadras,4,3,Não,,Sim,Não,Não,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:40:26,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Aracaju ,Até 6 blocos,De 3-8 andares,3,3,Não,,Sim,,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:40:30,Morador,Moro em um condomínio de Casas,Guapimirim ,Até 5 quadras,1,1,Sim,,Não,Não,Não,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:40:43,Morador,Moro em um condomínio de Casas,Uberaba,Até 5 quadras,3,3,Não,,Sim,Sim,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:41:29,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,São Bernardo do Campo-São Paulo,Até 6 blocos,Mais de 8 andares,1,2,Sim,"Meu prédio é único,dois bandidos entraram dentro do nosso apto na época meu marido era síndico,estava no salão de festa e o porteiro falou que tinha uma entrega de pizza 🍕 e quando ele foi receber o porteiro o bandido mostrou a arma e entrou no prédio,meu marido estava no salão de festa com outra pessoa conversando e os dois elementos fez meu marido vir no nosso apartamento,revirou tudo procurando o cofre do condomínio e eu e a outra pessoa na sala com o bandido e o outro no quarto com meu marido,eu falava que poderia revirar tudo que não ia encontrar cofre e sim vem um malote da administradora para assinar os cheques e volta novamente e aqui não tinha nada.
é muita coisa viu pra contar por aqui deixou a gente trancandos e levou a chave e jogou dentro do elevador.

*Nosso prédio é torre única* ",Não,,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:41:30,Morador,Moro em um condomínio de Casas,Lauro de Freitas ,Até 5 quadras,3,3,Sim,,Sim,Não,Sim,Não,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:43:12,Morador,Moro em um condomínio de Casas,44,De 5 a 10 quadras,3,3,Não,,Sim,Sim,Sim,Sim,Não,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:44:08,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,cabo frio rj,Até 6 blocos,De 3-8 andares,4,3,Não,,Sim,Não,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:44:24,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Eusébio-Ce,De 6 a 11 blocos,De 3-8 andares,1,1,Sim,"Diretamente comigo não mais já houve inquilino que era procurado pela polícia e escondia armamento no ap, teve outro que fazia venda de drogas, houve roubo de bicicleta ( as cameras conseguiu identificar e prender), brigas por questões politicas e o pior tinha um assediador.",Sim,Não,Não,,Sim,Sim,,,,,,,,,,,,,,,
10/21/2024 17:45:03,Morador,Moro em um condomínio de Casas,Teixeira de Freitas Ba,Mais de 10 quadras,4,5,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/2024 17:45:27,Morador,Moro em um condomínio de Prédios,,,,,,,,,,,,,Osasco  são Paulo ,Até 6 blocos,Mais de 8 andares,3,3,Não,,Sim,Sim,Não,,,,,,,,,,,,,,,,,,
10/21/2024 17:45:44,Morador,Moro em um condomínio de Casas,45,Até 5 quadras,3,1,Não,,Não,Não,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,
